Gene name,Mutated samples,Samples tested
EGFR,27685,104622
KRAS_ENST00000311936,7313,46148
EGFR_ENST00000454757,6613,104622
EGFR_ENST00000455089,6594,104622
EGFR_ENST00000638463,6593,104622
KRAS_ENST00000557334,6573,46148
KRAS,6571,46148
KRAS_ENST00000556131,6421,46148
TP53,6118,14415
TP53_ENST00000610292,5035,14415
TP53_ENST00000445888,5035,14415
TP53_ENST00000620739,5035,14415
TP53_ENST00000610538,5035,14415
TP53_ENST00000420246,5035,14415
TP53_ENST00000622645,5035,14415
TP53_ENST00000617185,5035,14415
TP53_ENST00000619485,5035,14415
TP53_ENST00000455263,5035,14415
TP53_ENST00000359597,5028,14415
TP53_ENST00000413465,5028,14415
TP53_ENST00000615910,5028,14415
TP53_ENST00000619186,4626,14415
TP53_ENST00000610623,4626,14415
TP53_ENST00000504290,4626,14415
TP53_ENST00000618944,4626,14415
TP53_ENST00000510385,4626,14415
TP53_ENST00000504937,4626,14415
TTN_ENST00000342992,1537,3103
TTN_ENST00000460472,1537,3103
TTN,1537,3103
TTN_ENST00000591111,1537,3103
TTN_ENST00000359218,1536,3103
TTN_ENST00000342175,1536,3103
TTN_ENST00000615779,1536,3103
PCDHGA1,1121,3038
MUC16,1119,3098
CSMD3,1105,3240
CSMD3_ENST00000455883,1101,3240
CSMD3_ENST00000343508,1091,3240
PCDHGA2,1078,3038
PCDHA1,1061,3051
PCDHA1_ENST00000394633,1061,3051
LRP1B,1022,3488
PCDHGA3,1012,3038
PCDHA2,994,3050
RYR2,971,2946
RYR2_ENST00000360064,966,2946
USH2A,964,3074
PIK3CA,959,18686
PCDHGB1,954,2962
PCDHA3,939,3050
PCDHGA4,926,3035
PCDHA4,889,3050
PCDHA4_ENST00000512229,887,3050
PCDHGB2,887,2960
PCDHGA5,834,3035
PCDHA5,826,3050
PCDHA5_ENST00000529619,824,3050
STK11,803,9837
ZFHX4,792,2938
PCDHGB3,791,2957
ZFHX4_ENST00000518282,788,2938
KEAP1,782,6215
PCDHA6,766,3045
BRAF,766,30854
KEAP1_ENST00000393623,765,6215
PCDHA6_ENST00000527624,764,3045
MET,763,25764
PCDHGA6,751,2955
RB1,746,7668
STK11_ENST00000586243,739,9837
CDKN2A_ENST00000304494,730,9503
SYNE1_ENST00000341594,695,3072
SYNE1_ENST00000423061,695,3072
SYNE1,695,3072
TTN_ENST00000360870,694,3103
PCDHGA7,692,2954
PCDHA7,686,3043
PCDHGB4,653,2954
SPTA1_ENST00000368147,626,2945
SPTA1,626,2945
KMT2D,624,5205
PCDHA8,622,3040
FLG,617,2945
PCDHGA8,613,2953
MMP26,611,2958
XIRP2_ENST00000409728,600,2941
XIRP2,600,2941
XIRP2_ENST00000409043,600,2941
PTPRD,580,5422
ARID1A,580,8123
CSMD1_ENST00000520002,576,2941
CSMD1_ENST00000400186,576,2941
CSMD1,576,2941
CSMD1_ENST00000602557,576,2941
CSMD1_ENST00000602723,576,2941
FAM135B,575,3109
KMT2C,574,4830
COL11A1_ENST00000353414,573,3060
COL11A1_ENST00000358392,573,3060
COL11A1,573,3060
KMT2C_ENST00000355193,570,4830
MUC17,570,2946
COL11A1_ENST00000512756,568,3060
NAV3,567,2958
XIRP2_ENST00000628543,566,2941
NF1,562,6244
PTPRD_ENST00000397617,561,5422
PTPRD_ENST00000397611,561,5422
PTPRD_ENST00000537002,561,5422
CSMD1_ENST00000537824,561,2941
PTPRD_ENST00000355233,561,5422
PTPRD_ENST00000356435,561,5422
NAV3_ENST00000536525,560,2958
RYR1_ENST00000355481,558,3039
PCDH15_ENST00000621708,557,3058
PCDH15_ENST00000644397,557,3058
PCDH15_ENST00000495484,557,3058
PCDH15_ENST00000614895,557,3058
PCDH15_ENST00000414778,557,3058
PCDH15_ENST00000616114,557,3058
PCDH15_ENST00000373965,557,3058
RYR1,556,3039
XIRP2_ENST00000409273,556,2941
XIRP2_ENST00000409605,556,2941
RYR3_ENST00000389232,555,2938
PTPRD_ENST00000486161,555,5422
RYR3_ENST00000415757,555,2938
RYR3,555,2938
RYR3_ENST00000622037,555,2938
PTPRD_ENST00000397606,555,5422
PTPRD_ENST00000540109,555,5422
RYR3_ENST00000634418,553,2938
PIK3CA_ENST00000643187,547,18686
TSPEAR_ENST00000613245,545,2944
TSPEAR,545,2944
TSPEAR_ENST00000614657,545,2944
PCDHGB5,541,2953
PCDHA9,537,3039
FAT3_ENST00000409404,529,2957
NF1_ENST00000356175,528,6244
PCDH15_ENST00000395438,525,3058
PCDH15_ENST00000395442,525,3058
PCDH15_ENST00000612394,525,3058
PCDH15_ENST00000395446,525,3058
PCDH15_ENST00000613657,525,3058
PCDH15_ENST00000395440,525,3058
PCDH15_ENST00000395445,525,3058
PCDH15_ENST00000409834,525,3058
PCDH15_ENST00000617271,525,3058
FAT3,524,2957
FAT1,522,5270
FAT1_ENST00000614102,517,5270
ALK,515,8427
ARID1A_ENST00000457599,514,8123
ARID1A_ENST00000430799,514,8123
CTNNA2_ENST00000466387,509,3043
CTNNA2_ENST00000496558,505,3043
ERBB2,505,24230
PCDHGA9,505,2951
PCLO,503,2940
DNAH5,503,2944
CTNNA2_ENST00000629316,502,3043
HBG2_ENST00000380252,501,2946
CTNNA2,500,3043
OBSCN_ENST00000422127,496,3035
PKHD1,496,3187
OBSCN,496,3035
BRAF_ENST00000496384,495,30854
BRAF_ENST00000288602,495,30854
BRAF_ENST00000644969,495,30854
OBSCN_ENST00000366707,495,3035
OBSCN_ENST00000636875,495,3035
APOB,493,2941
CSMD2_ENST00000373388,492,2947
CSMD2_ENST00000619121,492,2947
CSMD2,491,2947
CDH10,491,3039
PKHD1L1,491,2957
ADAMTS12,490,3040
ADAMTS12_ENST00000352040,490,3040
COL22A1,485,2943
COL22A1_ENST00000435777,484,2943
RELN_ENST00000343529,483,2939
DNAH9,483,2944
RELN,483,2939
DNAH9_ENST00000454412,483,2944
RELN_ENST00000424685,483,2939
PAPPA2,483,2942
SI,482,2940
PCDH15_ENST00000361849,481,3058
PCDH15_ENST00000395430,481,3058
PCDH15_ENST00000395433,481,3058
PCDH15_ENST00000437009,481,3058
PCDH15_ENST00000395432,481,3058
PCDH15_ENST00000617051,481,3058
PCDH15,481,3058
PCDH15_ENST00000622048,481,3058
HBE1_ENST00000380237,480,2943
PCDH15_ENST00000320301,480,3058
HBE1,480,2943
PCLO_ENST00000423517,479,2940
ANK2_ENST00000506722,479,2940
SMARCA4,476,5978
CDKN2A_ENST00000530628,474,9503
CDKN2A_ENST00000579755,474,9503
CDKN2A_ENST00000498628,474,9503
CDKN2A_ENST00000494262,473,9503
ATM,473,6790
ANK2_ENST00000394537,469,2940
ANK2_ENST00000264366,469,2940
DMD,469,3102
ANK2,469,2940
DMD_ENST00000620040,468,3102
DMD_ENST00000378677,467,3102
AC058822.1,467,3077
TNR_ENST00000263525,466,2943
TNR,466,2943
DMD_ENST00000619831,465,3102
CDKN2A,464,9503
CDKN2A_ENST00000579122,464,9503
ERBB4,456,7482
PCDHA10,455,3037
HMCN1,454,3064
PCDHGB6,453,2950
PCDHA10_ENST00000506939,453,3037
EPHA5_ENST00000432638,452,5210
EPHA5_ENST00000273854,452,5210
EPHA5_ENST00000354839,452,5210
EPHA5_ENST00000613740,452,5210
EPHA5,452,5210
TRIM5_ENST00000380027,452,2945
FAT4,451,3044
OBSCN_ENST00000284548,450,3035
LRRC7_ENST00000310961,447,3043
ATM_ENST00000452508,444,6790
PKHD1_ENST00000340994,444,3187
ZNF536,444,2944
ERBB4_ENST00000436443,442,7482
SMARCA4_ENST00000590574,441,5978
LRP2,441,2945
SMARCA4_ENST00000645460,441,5978
SMARCA4_ENST00000642726,441,5978
SMARCA4_ENST00000429416,441,5978
SMARCA4_ENST00000444061,441,5978
SMARCA4_ENST00000647230,441,5978
SMARCA4_ENST00000646510,441,5978
SMARCA4_ENST00000646693,441,5978
SMARCA4_ENST00000643296,441,5978
SMARCA4_ENST00000642628,441,5978
SMARCA4_ENST00000646484,441,5978
SMARCA4_ENST00000644737,441,5978
SMARCA4_ENST00000643549,441,5978
ARID1A_ENST00000374152,439,8123
CACNA1E_ENST00000367570,439,2939
SMARCA4_ENST00000589677,439,5978
CACNA1E_ENST00000621791,439,2939
SMARCA4_ENST00000450717,439,5978
SMARCA4_ENST00000413806,439,5978
SMARCA4_ENST00000541122,439,5978
CACNA1E_ENST00000367567,438,2939
CACNA1E_ENST00000621551,438,2939
CACNA1E_ENST00000358338,438,2939
EPHA5_ENST00000511294,437,5210
ERBB4_ENST00000402597,433,7482
CACNA1E,433,2939
CACNA1E_ENST00000357570,433,2939
CACNA1E_ENST00000360108,433,2939
DST,431,3066
LRRC7,430,3043
PCDH11X,428,3037
PCDH11X_ENST00000373097,428,3037
DST_ENST00000370788,428,3066
DST_ENST00000421834,428,3066
LRRC7_ENST00000415775,427,3043
ADGRB3,426,3234
ABCA13,426,2944
DST_ENST00000361203,426,3066
PLXNA4,425,2946
NAV3_ENST00000644176,424,2958
PLXNA4_ENST00000321063,424,2946
PRDM9,422,2943
CNTNAP2,422,2938
ADGRB3_ENST00000546190,421,3234
AF241726.2,420,2941
ERICH3,419,2943
NTRK3_ENST00000394480,418,6897
PCDH11X_ENST00000406881,417,3037
PCDH11X_ENST00000373088,417,3037
PCDH11X_ENST00000504220,417,3037
PCDH11X_ENST00000361655,417,3037
ZIM2,413,2939
ZIM2_ENST00000593711,413,2939
ZIM2_ENST00000599935,413,2939
HYDIN,412,3057
CUBN,412,2940
ZIM2_ENST00000601070,411,2939
PTPRT_ENST00000356100,411,4852
LAMA2,411,2991
PTPRT_ENST00000373184,411,4852
EYS_ENST00000503581,411,3171
LAMA2_ENST00000617695,411,2991
PTPRT_ENST00000373201,411,4852
LAMA2_ENST00000618192,411,2991
EYS,411,3171
PTPRT_ENST00000373190,411,4852
PTPRT,411,4852
PTPRT_ENST00000373187,411,4852
FMN2,410,2941
CNTNAP5,410,2939
PTPRT_ENST00000373193,409,4852
DST_ENST00000244364,409,3066
HERC2,406,3042
NRXN1_ENST00000406316,404,2940
NTRK3,404,6897
DNAH8,404,2945
NTRK3_ENST00000629765,404,6897
NTRK3_ENST00000357724,404,6897
NTRK3_ENST00000355254,404,6897
NTRK3_ENST00000557856,404,6897
NRXN1_ENST00000625672,404,2940
NRXN1,404,2940
NTRK3_ENST00000626019,403,6897
PCDHGA10,402,3035
DNAH7,402,3036
HCN1,401,2943
USH2A_ENST00000366942,401,3074
NRXN1_ENST00000405472,400,2940
NRXN1_ENST00000401669,400,2940
EPHA3,399,5508
NEB_ENST00000409198,398,2939
NEB_ENST00000172853,398,2939
NEB_ENST00000397345,398,2939
NEB,398,2939
NEB_ENST00000427231,398,2939
NRXN1_ENST00000630543,398,2940
NEB_ENST00000604864,397,2939
GRIN2A,397,5011
NEB_ENST00000603639,397,2939
ADGRG4_ENST00000370652,396,3047
ADGRG4_ENST00000394141,396,3047
DNAH11,396,2967
DNAH8_ENST00000359357,396,2945
ADGRG4,396,3047
DNAH11_ENST00000620169,395,2967
DNAH11_ENST00000328843,395,2967
MUC5B,395,2957
GRIN2A_ENST00000330684,394,5011
GRIN2A_ENST00000562109,394,5011
BRINP3,392,3042
EPHA3_ENST00000494014,391,5508
ADGRL3_ENST00000512091,390,3199
ADGRL3,390,3199
SSPO,381,2938
ADGRL3_ENST00000507164,380,3199
AHNAK2,380,2937
RIMS2,380,2943
ADGRL3_ENST00000511324,380,3199
ADGRL3_ENST00000506700,380,3199
ADGRL3_ENST00000508693,380,3199
PTEN,380,10739
ADGRL3_ENST00000509896,380,3199
DNAH3,379,2941
ZNF804B,378,3043
ADGRL3_ENST00000504896,378,3199
ADGRL3_ENST00000514157,378,3199
ADGRL3_ENST00000507625,378,3199
ADGRL3_ENST00000514996,377,3199
KDR,377,6349
ADGRL3_ENST00000506720,377,3199
ADGRL3_ENST00000508946,377,3199
ADGRL3_ENST00000506746,377,3199
KDR_ENST00000263923,374,6349
NPAP1,369,2942
CTNND2,369,2940
FBN2,369,2938
ANKRD30A_ENST00000602533,369,2939
ANK2_ENST00000509550,368,2940
FBN2_ENST00000619499,368,2938
FBN2_ENST00000262464,368,2938
CDKN2A_ENST00000578845,366,9503
AHNAK2_ENST00000557457,366,2937
ZNF804A,366,2943
MYH1,365,3042
TNN,364,2942
TNN_ENST00000621086,362,2942
TNN_ENST00000622870,362,2942
ASTN1,361,2940
ASTN1_ENST00000367657,361,2940
CACNA1C_ENST00000399655,361,2946
RP1L1,360,2937
NOTCH1,360,8103
MACF1_ENST00000372915,360,3058
MACF1,360,3058
MACF1_ENST00000567887,360,3058
CACNA1C_ENST00000399634,359,2946
CACNA1C_ENST00000399617,359,2946
CACNA1C_ENST00000406454,359,2946
CACNA1C_ENST00000335762,359,2946
STAB2,359,2943
CACNA1C_ENST00000399603,359,2946
ADGRV1_ENST00000645211,358,2944
ADGRV1,358,2944
CDH12,357,3036
CACNA1C_ENST00000399629,357,2946
CACNA1C_ENST00000402845,357,2946
CACNA1C_ENST00000399621,357,2946
CACNA1C_ENST00000399601,357,2946
CACNA1C_ENST00000344100,357,2946
CACNA1C_ENST00000399597,357,2946
ALK_ENST00000618119,357,8427
CACNA1C_ENST00000399641,357,2946
CACNA1C_ENST00000399638,357,2946
CACNA1C_ENST00000399644,357,2946
CACNA1C,357,2946
CACNA1C_ENST00000327702,357,2946
CDH12_ENST00000504376,357,3036
CACNA1C_ENST00000399606,357,2946
ERBB2_ENST00000584601,357,24230
CACNA1C_ENST00000399591,357,2946
CACNA1C_ENST00000399649,357,2946
CACNA1C_ENST00000399637,357,2946
CACNA1C_ENST00000399595,357,2946
SYNE2,356,3038
SYNE2_ENST00000357395,356,3038
SYNE2_ENST00000344113,356,3038
ANKRD30A_ENST00000374660,356,2939
ZNF804A_ENST00000613975,356,2943
CDH12_ENST00000522262,356,3036
ANKRD30A_ENST00000611781,356,2939
ANKRD30A,356,2939
DNAH8_ENST00000449981,355,2945
CDKN2A_ENST00000479692,353,9503
CDKN2A_ENST00000497750,353,9503
PCDHA11,352,3035
PEG3,352,2938
MACF1_ENST00000564288,352,3058
SYNE2_ENST00000554584,351,3038
NTRK1_ENST00000392302,351,5654
ERBB2_ENST00000406381,350,24230
PEG3_ENST00000598410,350,2938
HRNR,349,2940
RIMS2_ENST00000507740,349,2943
ERBB2_ENST00000445658,349,24230
TMEM132D,349,2942
ERBB2_ENST00000541774,349,24230
APC,348,7481
FAT4_ENST00000335110,348,3044
ERBB2_ENST00000584450,348,24230
PXDNL,347,2948
GRIN2A_ENST00000535259,347,5011
PEG3_ENST00000593695,347,2938
RIMS2_ENST00000262231,347,2943
CTNND2_ENST00000503622,346,2940
CTNND2_ENST00000511377,346,2940
ZNF831,345,2940
PCDHGB7,345,2948
SPHKAP,344,2946
SPHKAP_ENST00000344657,344,2946
SORCS1,344,2940
ASTN1_ENST00000424564,342,2940
NTRK3_ENST00000558676,342,6897
UNC79,342,2938
AHNAK_ENST00000257247,339,3039
ZNF831_ENST00000371030,339,2940
RIMS2_ENST00000436393,339,2943
CREBBP,338,5709
AHNAK_ENST00000530124,338,3039
DCHS2_ENST00000357232,337,3036
MXRA5,337,3003
ADAMTS16,336,2943
FLNC_ENST00000346177,334,2946
FLNC,334,2946
PTPRT_ENST00000612229,334,4852
NALCN,334,2940
UNC79_ENST00000553484,333,2938
UNC79_ENST00000555664,332,2938
ASPM,332,2942
PIK3CG_ENST00000496166,332,5109
PIK3CG,332,5109
UNC79_ENST00000393151,332,2938
ASPM_ENST00000294732,332,2942
PIK3CG_ENST00000440650,332,5109
ZFHX3,331,4779
MED12L,331,3072
LAMA1,331,3039
PDGFRA,330,7171
KIAA1109,330,2954
NLRP3,330,3179
NLRP3_ENST00000366497,330,3179
AHNAK,330,3039
NLRP3_ENST00000391828,330,3179
NLRP3_ENST00000366496,330,3179
NTRK3_ENST00000542733,330,6897
KALRN_ENST00000360013,330,2959
TG,330,2940
NLRP3_ENST00000348069,330,3179
CREBBP_ENST00000382070,329,5709
NLRP3_ENST00000643234,329,3179
PTPRT_ENST00000618610,329,4852
UNC79_ENST00000621021,329,2938
DOCK2,329,2938
KIAA1109_ENST00000388738,329,2954
NLRP3_ENST00000391827,327,3179
ROS1,326,5470
DYSF_ENST00000258104,326,2939
GRM8_ENST00000358373,325,3251
GRM8,325,3251
DYSF_ENST00000409762,325,2939
DYSF_ENST00000429174,325,2939
DYSF_ENST00000409582,325,2939
DYSF_ENST00000413539,325,2939
MED12L_ENST00000273432,324,3072
APC_ENST00000508376,324,7481
PLEC_ENST00000527096,324,2937
PLEC_ENST00000436759,324,2937
AC134980.3,322,2941
CDH18,322,3038
CFAP47,322,2941
CDH23_ENST00000622827,322,2940
CDH23_ENST00000224721,322,2940
DYSF_ENST00000394120,321,2939
DYSF_ENST00000409366,321,2939
DYSF,321,2939
DYSF_ENST00000409744,321,2939
UNC13C,321,2937
DYSF_ENST00000409651,321,2939
RBM10_ENST00000377604,321,5093
DYSF_ENST00000410041,321,2939
MROH2B,320,2937
PLEC_ENST00000356346,320,2937
ZNF804B_ENST00000611114,320,3043
MYH8,319,2949
RBM10,319,5093
PLEC_ENST00000354958,319,2937
RBM10_ENST00000628161,319,5093
RBM10_ENST00000345781,319,5093
ATRX,318,5482
CPS1,317,2960
PLEC,316,2937
TENM1_ENST00000371130,315,2946
TENM1,315,2946
ROS1_ENST00000368507,315,5470
MYH2,314,2947
MYH2_ENST00000622564,314,2947
MYH2_ENST00000532183,314,2947
ASTN2_ENST00000313400,314,2937
ASTN2,314,2937
MYH2_ENST00000397183,314,2947
ATRX_ENST00000395603,313,5482
PDE4DIP_ENST00000524974,313,3201
PDE4DIP_ENST00000585156,313,3201
CPS1_ENST00000233072,313,2960
CDH9,312,3036
PTPRN2_ENST00000389413,310,2939
ASTN2_ENST00000361477,310,2937
PTPRN2_ENST00000409483,310,2939
KRTAP10-4_ENST00000622352,310,2940
PTPRN2_ENST00000389416,310,2939
PTPRN2,310,2939
PLEC_ENST00000398774,309,2937
AL132671.2,309,3018
PLEC_ENST00000354589,309,2937
VPS13B_ENST00000357162,309,2948
VPS13B,309,2948
COL6A3_ENST00000347401,308,2943
DCC,308,3050
COL6A3,308,2943
COL6A3_ENST00000472056,308,2943
COL6A3_ENST00000353578,308,2943
LRRK2,308,3169
CRB1_ENST00000535699,308,3035
CRB1_ENST00000538660,308,3035
NFE2L2,308,6670
COL6A3_ENST00000409809,307,2943
CDH18_ENST00000274170,307,3038
MET_ENST00000397752,307,25764
CDH18_ENST00000382275,307,3038
CRB1,307,3035
PLEC_ENST00000357649,307,2937
PLEC_ENST00000345136,307,2937
SORCS1_ENST00000622431,306,2940
SORCS1_ENST00000612154,306,2940
MGAM,306,2940
MGAM_ENST00000620571,306,2940
MGAM_ENST00000475668,306,2940
ANK2_ENST00000510275,305,2940
COL12A1,303,2940
SDK1_ENST00000615806,303,2963
COL12A1_ENST00000615798,303,2940
SDK1,303,2963
CRB1_ENST00000367399,303,3035
EPHB1,302,5111
COL12A1_ENST00000416123,302,2940
COL12A1_ENST00000345356,302,2940
COL12A1_ENST00000483888,302,2940
HECW1,301,3072
MYO18B_ENST00000335473,300,2937
MYO18B,300,2937
HECW1_ENST00000453890,300,3072
PDE4DIP_ENST00000618462,299,3201
THSD7B,299,2941
THSD7B_ENST00000272643,298,2941
MYO18B_ENST00000536101,298,2937
ZFHX3_ENST00000397992,298,4779
PLEKHB2_ENST00000404460,296,2938
PCDH10,296,3036
SDK1_ENST00000389531,296,2963
ZFHX3_ENST00000268489,295,4779
ADAMTS20,295,3046
GRIN2B,295,2940
MACF1_ENST00000289893,295,3058
NFE2L2_ENST00000464747,295,6670
PCDH15_ENST00000373955,295,3058
DPP6_ENST00000404039,294,2937
PCDHGA11,294,2948
THSD7B_ENST00000413152,294,2941
MYH4,292,2947
VCAN,292,2941
VCAN_ENST00000512590,292,2941
VCAN_ENST00000342785,292,2941
VCAN_ENST00000502527,292,2941
SCN1A_ENST00000641575,292,2940
SCN1A_ENST00000641603,292,2940
VCAN_ENST00000343200,292,2941
CRB1_ENST00000638467,292,3035
SCN1A_ENST00000635750,291,2940
DCC_ENST00000412726,291,3050
PRUNE2,291,2942
TENM3,291,2938
FLT1,290,5452
PRUNE2_ENST00000428286,290,2942
PCDHGA11_ENST00000518882,290,2948
PRUNE2_ENST00000443509,290,2942
SCN1A,289,2940
SCN1A_ENST00000637988,289,2940
SCN1A_ENST00000423058,289,2940
MROH2B_ENST00000506092,289,2937
SCN1A_ENST00000635776,289,2940
SCN1A_ENST00000640036,289,2940
SCN1A_ENST00000375405,289,2940
UGT1A8,288,3121
FLT4,288,5789
THSD7A,287,2937
SORCS3_ENST00000369699,287,2939
THSD7A_ENST00000617773,287,2937
SORCS3,287,2939
LRP1,286,3170
MUC4,286,2937
ANKRD30B,286,2937
MUC4_ENST00000346145,285,2937
MUC4_ENST00000475231,285,2937
SCN1A_ENST00000409050,285,2940
NFE2L2_ENST00000397063,285,6670
MUC4_ENST00000349607,285,2937
NFE2L2_ENST00000446151,285,6670
RNF213,285,3278
PDE4DIP,285,3201
RNF213_ENST00000508628,285,3278
XIRP2_ENST00000295237,283,2941
MTOR,283,5943
DPP10_ENST00000410059,283,2937
KIF2B,283,3036
ASXL3,282,2938
PDE4DIP_ENST00000369354,282,3201
DPP6,282,2937
CTNNA3,282,2939
ALMS1_ENST00000484298,282,3039
AL160272.2,282,2969
MDN1_ENST00000629399,282,3038
MDN1,282,3038
ALMS1,282,3039
STON1-GTF2A1L_ENST00000402114,282,2947
SORCS1_ENST00000344440,282,2940
COL5A1_ENST00000618395,281,2939
DNAH10_ENST00000409039,281,2945
ZNF208_ENST00000599916,281,2941
ADCY8,281,2945
PRKDC,281,3672
SETBP1,281,3619
PRKDC_ENST00000338368,281,3672
LAMA5,281,3035
COL5A1,281,2939
DNAH10,281,2945
NOTCH2,280,6163
ASPM_ENST00000367408,280,2942
SETD2,280,5628
PCDHA12,279,3035
ADCY2,279,2937
ADCY8_ENST00000377928,279,2945
LRFN5,279,2940
HGF_ENST00000457544,278,4679
TLR4_ENST00000472304,278,3406
BRCA2,278,6075
HGF_ENST00000644543,278,4679
HGF,278,4679
LRFN5_ENST00000554120,278,2940
TLR4_ENST00000394487,278,3406
TLR4,278,3406
TLR4_ENST00000355622,277,3406
LRFN5_ENST00000554171,277,2940
CNTNAP4_ENST00000377504,276,2937
CNTNAP4,276,2937
FLG2,276,2937
CNTNAP4_ENST00000307431,276,2937
DCDC1_ENST00000597505,276,2939
UNC5D_ENST00000287272,275,2940
EPDR1_ENST00000476620,275,2949
NRXN3,275,2938
NRXN3_ENST00000634499,275,2938
DPP10_ENST00000409163,275,2937
PREX2,274,2948
FLT4_ENST00000393347,274,5789
BIRC6,274,2938
ZNF208_ENST00000601773,274,2941
PCDHA2_ENST00000520672,273,3037
KCNH7,273,2946
ZNF208_ENST00000609966,273,2941
LCT,273,2938
CACNA1B_ENST00000277551,272,2937
CACNA1B_ENST00000371363,272,2937
CACNA1B_ENST00000371357,272,2937
CACNA1B_ENST00000277549,272,2937
FLT4_ENST00000502649,272,5789
CACNA1B,272,2937
CACNA1B_ENST00000371355,272,2937
FLT4_ENST00000619105,271,5789
MYT1L_ENST00000644820,271,2937
MYT1L_ENST00000428368,271,2937
MYT1L,271,2937
DPP10_ENST00000310323,270,2937
UNC5D_ENST00000416672,269,2940
FPGT-TNNI3K,269,2945
UNC5D_ENST00000420357,269,2940
UNC5D,269,2940
CNTNAP4_ENST00000622250,269,2937
SCN2A_ENST00000631182,268,2939
MYH13,268,2939
SCN2A,268,2939
MYH13_ENST00000621918,268,2939
SCN2A_ENST00000637266,268,2939
ATR,268,5566
SCN2A_ENST00000375437,268,2939
MYH13_ENST00000252172,268,2939
CNTNAP4_ENST00000476707,268,2937
EP300,268,6055
SCN2A_ENST00000636985,268,2939
ARID1A_ENST00000615191,267,8123
FAM47C,267,2939
SLITRK2,267,3043
MYH7,266,2939
CNTNAP4_ENST00000478060,266,2937
SLITRK3_ENST00000241274,266,2938
MMP16,266,2944
ZNF208,266,2941
MED12,266,5371
DSCAM,265,2939
DPP10,265,2937
MED12_ENST00000333646,265,5371
MED12_ENST00000374102,265,5371
DPP6_ENST00000332007,265,2937
SCN2A_ENST00000283256,265,2939
SCN2A_ENST00000375427,265,2939
ITGA8,264,2941
UGT1A10,264,2940
TAF1L,264,3112
CDH18_ENST00000506372,264,3038
UNC5D_ENST00000453357,264,2940
SLITRK3,264,2938
TSHZ3,264,2955
COL19A1,263,2937
SLIT2_ENST00000503823,263,2943
MYO7B,263,2938
SLIT2_ENST00000622093,263,2943
SLIT2_ENST00000273739,263,2943
SLIT2,263,2943
FAT2,263,3046
MYO7B_ENST00000409816,263,2938
DUSP27_ENST00000443333,262,2939
NRXN3_ENST00000554719,262,2938
CDH18_ENST00000502796,262,3038
SVEP1_ENST00000401783,262,2940
DUSP27,262,2939
SLIT2_ENST00000503837,262,2943
PTPRB,262,2938
SVEP1,262,2940
MYO16,261,2937
BRCA2_ENST00000544455,261,6075
MYO16_ENST00000356711,261,2937
SCN10A_ENST00000643924,260,2938
MYO16_ENST00000357550,260,2937
DUSP27_ENST00000271385,260,2939
PAPPA2_ENST00000367661,260,2942
SCN10A,260,2938
SCN10A_ENST00000643108,260,2938
SCN10A_ENST00000644826,260,2938
DOCK2_ENST00000520908,259,2938
COL3A1,259,2937
COL3A1_ENST00000317840,259,2937
ZNF423_ENST00000563137,259,2945
GABRB3_ENST00000541819,258,2939
ZNF423_ENST00000262383,258,2945
ZNF99,258,2942
ZNF423,258,2945
COL11A1_ENST00000644186,257,3060
COL11A1_ENST00000461720,257,3060
PTPRB_ENST00000550358,257,2938
ANKS1B_ENST00000547010,257,2937
COL11A1_ENST00000645458,257,3060
ANKS1B,257,2937
ZNF521,257,3102
MAGEC1,257,3043
COL11A1_ENST00000647280,257,3060
ZNF521_ENST00000584787,257,3102
ZNF521_ENST00000538137,257,3102
PKD1L1,257,2943
NFE2L2_ENST00000423513,256,6670
FRAS1,256,2957
OTOF_ENST00000403946,255,2939
AFF2,255,2940
MDGA2_ENST00000399232,255,2939
RP1_ENST00000637698,255,2940
KMT2A,255,5710
ZNF423_ENST00000562520,255,2945
NBAS,255,2938
SPEF2,255,2939
MAGEC1_ENST00000406005,255,3043
OTOF,255,2939
ZNF423_ENST00000562871,255,2945
BX248415.1,254,2942
SPEF2_ENST00000440995,254,2939
MYH6,254,2941
UGT1A10_ENST00000373445,253,2940
DNAH17,253,2937
DNAH17_ENST00000585328,253,2937
AFF2_ENST00000342251,253,2940
ANK1,252,2940
ACAN_ENST00000559004,252,2937
ACAN_ENST00000561243,252,2937
ACAN_ENST00000617301,252,2937
ACAN_ENST00000352105,252,2937
ACAN_ENST00000560601,252,2937
ACAN,252,2937
MYH6_ENST00000356287,252,2941
CACNA1C_ENST00000480911,252,2946
LRRTM4,251,2937
CTNNB1,251,8511
EPHA6,251,3279
HSPG2,251,2940
ABCB5,251,2938
NOTCH4,251,5114
DPP6_ENST00000427557,251,2937
NCAM2,250,2949
AFF2_ENST00000370457,250,2940
ADGRB3_ENST00000238918,250,3234
LRRTM4_ENST00000409093,250,2937
LRRTM4_ENST00000409884,250,2937
NOS1_ENST00000317775,250,2945
GRM1_ENST00000492807,250,3072
NOS1,250,2945
ZNF99_ENST00000397104,250,2942
GRM1_ENST00000282753,250,3072
GRM1,250,3072
KMT2A_ENST00000389506,249,5710
NLRP3_ENST00000474792,249,3179
SPATA31D1,249,2942
GRM1_ENST00000355289,249,3072
COL4A2,249,2938
SORCS1_ENST00000369698,249,2940
SLC8A1_ENST00000405269,248,2941
ZAN_ENST00000620596,248,2937
